0.919051684,AppDynamics,",applications,management,distributed,realtime,apm,appdynamics,endtoend,complex",\N,",application,hardware component,term,predecessor,area,word,factor,factor,topic,publication,issue,issue,advanced visualisation software",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.583799422,Azure CLI Tools,",azure,environment,tools,cli,setup,codegen",",tool",",item,topic,traditional network management tool,basic control plane function,cloud provider,cloud platform,factor,service,service,way,cloud service,function,nm method",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.569248787,Nimble Storage Kube Storage Controller,",storage,dynamic,driver,provisioner,flexvolume,nimble",\N,",market dynamic,marketing automation platform,meaning,social medium tool,topic,service,position,resource,issue,aspect,feature,concept,technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.92249979,.NET Framework Runtime,",net,framework,runtime",",mage,ci",",class,computational cost,equipment,component,open source software component,item,fabric,factor,task characteristic estimation,system,technical limitation,material,extension",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.516619536,Reverse Proxy for IoT Industrial,",azure,iot,instance,nginx,reverse,proxy,requests,industrial",",pr",",intermediary,web server,complex value,function,area,area,sector,outgoing communication,basic language function,service,service,alternative,cloud provider",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.306540161,Progress Application Server (PAS) for OpenEdge,",server,applications,web,platform,application,support,progress,pas,openedge",",application,app",",information,graphic organizer,gene,structure,device,service,character,company,issue,factor,factor,factor,product",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.913725024,ThingsBoard Professional Edition CoAP Transport Microservice,",microservice,apis,thingsboard,pe,transport,device,based,protocol,coap",",os,ros",",short hand,protocol,information,information,sector,cloud protocol,polymer,product,bee,character,sensor,schematic model,material",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.952850218,kapacitor,",data,open,source,framework,series,monitoring,processing,kapacitor,alerting",\N,",activity,topic,factor,component,component,open source software component,application,word,bundle,issue,information,term,system",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.757157447,backdrop,",comprehensive,businesses,cms,medium,sized,nonprofits",",comprehensive",",coverage,unit,industry,industry,organization,organization,field,sector,physical damage coverage,metric unit symbol,factor,standard unit,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.746131602,iojs,",based,nodejs,platform,iojs,npm,compatible,originally",",base,based",",word,technology,good feature,structure,print image conversion software,nols containing protein,product,model,pseudogene,personal computer,item,nucleolar protein,big model",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.703812559,known,",platform,blogging,meet,social,known,publishing",",platform",",factor,industry,option,structure,structure,area,event,product,product,childlike traffic method,innocent traffic method,naive traffic method,ingenuous traffic method",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.584452031,Azure CLI Extension List Publisher,",document,cli,automatically,create,pr,update,listing,available,extensions",",ai",",method,service,service,service,graphic format,information,file,musician,area,traditional network management tool,basic control plane function,duty,task",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.970582738,Nano Server,",server,base,containers,nano",",mage,ci",",class,token element,device,text editor,ipod,resource,program,prefix,hardware,electronic device,editor,mass spectrometry technique,equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.180180485,Azure IoT Edge Agent,",core,edge,azure,iot,runtime,component,agent",",run",",product,feature,technology,computational cost,person,component,intermediary,service,cloud provider,solution concept,third party,image feature,cloud platform",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.673397397,DataStax Enterprise Server,",search,analytics,apache,distribution,integrated,graph,cassandraÃ¢â€žÂ?capabilities",",arch,search",",service,feature,application,web server,factor,technology,structure,visual aid,method,service,feature,feature,application",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.290106929,Oryx node-4.8,",nodejs,host,built,web,artifacts,entry,point,48",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,word,factor,source,source,technology,technology,graphic organizer,graphic organizer,feature,feature,character,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.678187172,Azureml Base Gpu,",base,learning,azure,machine,gpu",\N,",topic,product,resource,service,cloud provider,hardware,throughput computing device,cloud platform,parallel computational hardware,application,component,area,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21602467,Java SE,",microsoft,azure,enterprise,product,family,azul,builds,openjdk",",os,ros",",shopping tool,airline,short hand,java development package,information,factor,factor,company,company,organization,topic,topic,cloud provider",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.372573027,presidio,",aware,data,service,customizable,protection,context,pluggable,pii,anonymization,text,https://akams/presidio",",http,/",",protocol,information,word,area,sensitive datum,information,issue,organisation,service,technique,conventional technique,datum,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.856215312,Bleemeo,",cloud,based,easy,monitoring,bleemeo,deploy,solution,devops,teams",",base,based",",technology,oral fluid,collective noun,trend,trend,idea,word,application,issue,liquid oral preparation,function,activity,activity",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93849823,yourls,",run,php,yourls,set,scripts,allow,url,shortener",",run",",information,language,plain text file,resource,technology,software,programming language,text file,concept,formula attribute,feature,datum,location",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.480875475,OmniSci Enterprise Edition BYOL 4.8,",data,big,analytics,omnisci,pioneer,gpuaccelerated,redefining,speed,scale,querying,visualization",",data",",factor,brand,technique,technology,parameter,relaxation technique,service,company,word,bundle,everyday business need,information,issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.442298201,Azure Blob Storage,",azure,blob,storage",",ag",",metal,service,service,local image feature,cloud provider,waterfront activity,large object,cloud platform,resource,factor,issue,element,cloud service",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.422505139,HPE Dynamic Provisioner for Kubernetes,",kubernetes,dynamic,volume,plugin,driver,provisioner,hpe,flexvolume",",vision",",factor,vendor,market dynamic,parameter,benefit,powerful extensibility feature,sense,feature,feature,position,factor,factor,extension",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.678685284,Data Studio,",ibm,data,development,environment,integrated,databases,ibmÃ¢Â®,studio,modular,productive,administration,db2Ã¢Â®",",data,base,database",",service,company,facility,application,application,area,area,alternate configuration,service,service,construction method,aspect,word",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.239203693,Mcr Hello World Nireis,",testing,mcr,customer",",customer,custom",",stakeholder,factor,band,service,external stakeholder,activity,mitochondrial locus,area,traffic parameter,topic,term,rock band,music",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.831052034,Ospo Ghcrawler,",api,storing,github,crawler,walks,entities,transitively,retrieving,contents",",storing",",valuable grammatical information,product,concept,activity,factor,technology,bait,word,object,issue,information,applicationspecific word,live bait",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.510031852,Nano Server Insider,",server,base,containers,nano,insider",",mage,ci",",class,movie,device,text editor,ipod,party,resource,film,program,prefix,hardware,electronic device,editor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.463734548,Blackfire,",performance,blackfire,empowers,devs,ops,continuously,check,improve,appÃ¢â‚¬â„¢s,lifecycle",",application,app",",word,wired wireless emulator,gene,non production environment,villain,artist,short hand,issue,factor,factor,factor,aspect,profiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.169575135,ros,",applications,project,open,source,operating,building,robot,ros",",build,ui",",forward looking statement,structure,device,field,marketing discipline,technology,asset,physically complicated dance move,technical material,cost,object,service,aspect",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157114045,K8s Aad Pod Identity Nmi,",kubernetes,applications,assign,aad,identities,managed,node,identitynmi",",application,app",",information,vague term,resource,software installation service,amino acid,gene,issue,factor,factor,explant,topic,topic,object",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.874132601,ThingsBoard Professional Edition MQTT Transport Microservice,",microservice,gateway,apis,thingsboard,pe,mqtt,transport,device,based,protocol",",os,ros",",short hand,information,information,sector,company,device,polymer,product,bee,character,sensor,schematic model,material",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.596664512,Puppet Agent Ubuntu,",server,infrastructure,framework,puppet,automation,manage,configuration",",server",",tool,word,device,technology,component,open source software component,sector,prop,module,herbicide,issue,issue,resource",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47832387,Azure Event Grid on IoT Edge,",edge,azure,iot,event,grid",\N,",information,information,system,technology,technology,cloud provider,image feature,cloud platform,environment,activity,service,service,cloud service",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73417909,Oryx python-3.6,",host,built,web,artifacts,entry,point,python36",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,character,factor,source,source,technology,graphic organizer,graphic organizer,feature,feature,resource,field,marketing discipline",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.727316635,crux,",linux,lightweight,distribution,crux,targeted,experienced",\N,",system,operating system,feature,religious connotation,advantage,artist,brand,periodical,constellation,property,platform,characteristic,desirable feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.082843531,ThingsBoard Professional Edition Standalone,",postgresql,opensource,features,iot,thingsboard,platform,version,advanced,embedded,valueadd,96",",open,source",",database,technology,analog proprietary phone,structure,destination,approach,product,option,concept,domain,ome vendor,package,instance",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.910962807,IBM Security Information Queue,",ibm,security,messaging,integrate,kafkabased,bus,products",",base,based",",company,vehicle,issue,service,service,information,feature,public transportation,application,factor,factor,datum,item",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30790672,HPE Volume Driver for Kubernetes FlexVolume Plugin,",storage,driver,hpe,flexvolume,platforms",",platform",",structure,vendor,product,market dynamic,service,position,resource,issue,item,technology,pathology radiology integration,large cap growth name,developmental anomaly",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.662564514,Oryx node-8.1,",nodejs,host,built,web,artifacts,entry,point,81",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99791257,Azure IoT Edge Functions Binding,",base,edge,azure,iot,functions,running",",mage,ci",",class,token element,feature,topic,technology,technology,service,cloud provider,image feature,cloud platform,transparent conductor layer,factor,cloud service",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.762971614,NexentaStor 5.x CSI Driver,",kubernetes,nexentastor,5x,csi,driver",",5",",technology system,offering,newest nexus device,market dynamic,show,television show,position,expression,prize,tv show,role,closely related job function,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.537401163,Windows base OS images,",windows,base,product,family,os",",mage,ci",",factor,class,token element,information,feature,topic,sensor,schematic model,opening,institution,datum,antigen,letter",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.860102835,Oryx node-6.2,",nodejs,host,built,web,artifacts,entry,point,62",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,word,factor,factor,source,source,technology,technology,graphic organizer,graphic organizer,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.712377215,hola-mundo,",dockercon,Ã¢Â¡hola,eu,2015,barcelona!",",5",",feature,international organization,jurisdiction,region,organization,event,excluding item,market,issue,tournament,traditional trading market,supra national authority,year wto member",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.767839455,APM Server,",server,application,monitoring,performance",\N,",issue,factor,factor,device,resource,application,information,document,function,hardware,electronic device,equipment,non functional requirement",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.819515934,elixir,",language,scalable,applications,dynamic,elixir,functional,building,maintainable",",build,ui",",design criterion,liquid oral preparation,application,factor,factor,factor,topic,topic,challenge,structure,field,marketing discipline,asset",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.736204641,Playfab Multiplayer,",platform,development,playfab,multiplayer,game,local,debugging",",platform",",topic,feature,activity,activity,task,structure,structure,service,service,factor,product,product,application",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.184237641,AKS - Azure voting multi-container application,",kubernetes,tutorial,docsmicrosoftcom",",os,ros",",short hand,resource,textbook resource,character,sensor,schematic model,constant epitope,antigen,letter,activity,feature,option,autoantigen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030811818,Azure Industrial IoT OPC Twin module,",edge,azure,iot,module,industrial,contains,opc,twin",",ai",",technology,technology,graphic format,term,musician,defect,industry,sector,service,cloud provider,photosensitive material,image feature,cloud platform",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.967923952,IBM Cloud Automation Manager,",ibm,cloud,service,multiple,deployment,private,automated,provisioning,clouds,selfservice,consumption,governance",",cloud",",company,technology,technology,technology,technology,mechanism,issue,issue,issue,network,factor,factor,simple number fact",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.325466373,ruby,",opensource,programming,language,ruby,dynamic,reflective,objectoriented,generalpurpose",",programming,language",",architectural pattern,language,material,factor,factor,factor,option,subject,subject,skill,area,skill,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.100599619,Data Server Manager Developer-C Edition,",free,version,developers,environments,feature,nonproduction,ideal",",developers,dev,developer,free,product,version,environment,feature,non-production,environments.,developers.,production,environments",",factor,factor,role,information,stakeholder,professional,factor,factor,role,role,information,non production environment,necessity",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.571196928,Oryx node-10.12,",nodejs,host,built,web,artifacts,entry,point,1012",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.891460325,spiped,",spiped,utility,creating,symmetrically,encrypted,authenticated,pipes,sockets",",ee",",product,uncompressible datum,expense,industry,cost,material,component,alternate format,tool,sector,accessory,information,mechanism",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047543807,MySQL Server Enterprise Edition,",database,open,source,worlds,popular",",data,base,database",",application,word,topic,topic,service,project,bundle,musical style,material,peacock term,news category,resource,genre",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.419107005,IBM Tivoli Netcool/OMNIbus Probe for Email,",ibm,tivoli,netcool/omnibus,probe,email",",mage,ci",",class,device,information,tool,tool,service,software product,application,technology,personal information,company,industry standard network management system,company",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7188823,Edge Camera Capture,",edge,iot,module,camera,capture",",module,reading",",term,component,activity,object,item,product,device,acute stressor,image feature,wildlife trapping service,feature,feature,command",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776016979,IBM Security Guardium External S-TAP,",ibm,cloud,services,security,component,external,onpremises,stap,guardium,protection,intercepts,ip,traffic",",data,base,database",",issue,term,company,protocol,factor,factor,factor,factor,factor,application,vendor,vendor,technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.698079497,Windows Server Core Insider,",windows,server,core,base,containers,insider",",mage,ci",",class,token element,movie,device,item,component,component,feature,solution concept,opening,party,resource,film",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.123919143,Storidge CSI Driver,",kubernetes,enterprise,storage,clusters,deliver,ee",",cluster,clusters",",popular tool,word,object,system,object,closed vowel,sound,service,system,company,structure,organization,resource",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.561377582,debian,",free,opensource,software,linux,distribution,debian,thats,composed,entirely",",open,source",",distribution,system,operating system,industry,item,linux distribution,product,platform,linux distro,intangible asset,area,distro,popular linux distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.443766549,memcached,",free,open,source,distributed,highperformance,memory,object,caching",",open,source",",resource,concept,technique,disable bio memory option,element,feature,cognitive function,topic,user defined type,component,item,bio memory option,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.747206267,IBM Db2 Warehouse Developer Edition,",edition,db2,warehouse,developer",",open,source,pe",",database,information,role,building,stakeholder,facility,area,professional,database management system,place,word,term,comic book information",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.979431139,traefik,",traefik,cloud,native,edge,router",\N,",technology,feature,term,image feature,trend,sociolinguistic process variable,additive,factor,understand key file format,pigment,low level feature,browser,disruptive technology",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.166590379,convertigo,",open,source,platform,development,application,mobile,convertigo,mbaas/madp,backend",\N,",technology,structure,issue,factor,product,information,information,topic,topic,area,document,resource,activity",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.409837554,Azure Cognitive Services Sentiment,",azure,cognitive,services,sentiment,analysis",\N,",factor,factor,irrational factor,cloud provider,symptom,sector,cloud platform,topic,industry,area,cloud service,human factor,information",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.134283232,Azureiotedge Sqlite,",edge,azure,iot,module,capable,accessing,sqlite,databases",",data,base,database",",task,database,application,application,application,term,error,service,service,value,cloud provider,word,bundle",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.496760207,Oryx node-8.9,",nodejs,host,built,web,artifacts,entry,point,89",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,common chronic disease,feature,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.975262082,NetScaler CPX Express Rel 12.0,",free,fullfeatured,microservice,aware,load,balancer,kubernetes,cluster,managers",",os,ros",",popular tool,short hand,certificate animal,factor,organisation,object,system,parameter,stakeholder,character,sensor,schematic model,role",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.303420519,Oryx node-6.6,",nodejs,host,built,web,artifacts,entry,point,66",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,feature,feature,character",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.661901769,.NET Core (Preview),",core,net,aspnet,preview",",mage,ci",",class,feature,token element,equipment,component,solution concept,item,fabric,mass spectrometry technique,element,material,damage,extension",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.698101299,Service Fabric Reverse Proxy,",service,reverse,proxy,fabric,running",",mage,ci",",class,material,token element,intermediary,function,factor,creative and intuitive feature,sector,industry,area,mass spectrometry technique,information,intuitively accessible function",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.574083973,IBM Db2 Warehouse client container,",multiple,tools,db2,warehouse,migrate,operate,maintain",",tool",",word,database,item,building,simple number fact,basic number theory topic,facility,area,keyword,concept,pre loaded apps,core module,module",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.327032907,"SAP HANA, express edition (database services)",",platform,inmemory,business,digital,transformation",\N,",structure,topic,field,area,product,medium,technology,company,equipment,organization,service,item,elevated surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.486946846,Oryx node-6.11,",nodejs,host,built,web,artifacts,entry,point,611",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,personal characteristic,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,feature,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104889234,vault,",access,unified,tool,accessing,vault,securely,secrets,interface,tight,control",",tool",",issue,item,item,item,factor,thread form,accessory,structure,concept,issue,confined space,anonymous messaging platform,book",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.882291297,.NET Core SDK (Preview),",core,net,sdk,preview",",mage,ci",",class,feature,token element,component,component,equipment,solution concept,item,fabric,p6 product,topic,mass spectrometry technique,element",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.686268361,.NET Core Runtime,",core,net,runtime",",mage,ci",",class,computational cost,equipment,component,solution concept,item,fabric,factor,task characteristic estimation,element,technical limitation,material,damage",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.071555513,"SAP HANA, express edition (database and application services)",",platform,inmemory,business,digital,transformation",",-",",structure,topic,field,area,product,medium,technology,company,equipment,organization,service,item,elevated surface",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.928240379,ACI Sidecar,",azure,application,monitoring,logging,instances,docsmicrosoftcom",",os,ros",",complex value,short hand,industry,service,service,service,activity,cloud provider,application,character,sensor,schematic model,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77995505,Aerospike,",database,reliable,distributed,optimized,Ã¢â‚¬â€?performance,aerospike,flash,ram",\N,",feature,word,application,advanced altitude compensating design,factor,enterprise solution,technology,technology,term,component,animal,program,issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.277181897,openjdk,",opensource,edition,platform,openjdk,implementation,java,standard",",open,source",",item,language,information,java development package,structure,service,issue,programming language,product,ome vendor,package,instance,software",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.899732299,Azure Industrial Blob upload notification router,",router,azure,blob,industrial,contains,upload,notification",",ai",",standard ftp operation,network device,feature,feature,device,industry,sector,local image feature,cloud provider,waterfront activity,large object,cloud platform,standard messaging feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.807221223,redmine,",project,ruby,web,management,framework,application,written,rails,flexible,redmine",",application,app",",factor,field installed metal component,topic,language,graphic organizer,gene,popular open source web application,component,open source software component,software,factor,area,issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.890027136,Oryx node-8.12,",nodejs,host,built,web,artifacts,entry,point,812",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,agent,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,feature,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.886629274,AI for Earth Blob R,",blob,ai,earth,mount",",mage,ci",",class,token element,graphic format,musician,game,planet,local image feature,game feature,waterfront activity,large object,inert material,absorbent material,cricket club",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.148781839,opensuse,",project,deprecated,current,opensuse,opensuse/leap,opensuse/tumbleweed",",base,based",",factor,distribution,linux distro,linux distribution,parameter,environmental factor,physical factor,popular linux distribution,information,flag,ion beam characteristic,hydrodynamic and meteorological factor,oceanographic criterion",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023855217,Oryx node-9.4,",nodejs,host,built,web,artifacts,entry,point,94",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",technology,word,factor,factor,source,source,technology,technology,object,graphic organizer,graphic organizer,greedy algorithm,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.256661461,haskell,",programming,language,advanced,haskell,purelyfunctional",",programming,language",",subject,subject,factor,factor,language,topic,topic,functional programming language,functional language,area,skill,area,skill",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.596722223,CoScale agent,",applications,powered,monitoring,dockerized,production,anomaly,detection",",application,app",",application,application,gene,department,issue,issue,factor,factor,methodology,function,information,topic,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.642799452,Azureiotedge Modbus,",edge,azure,iot,module,capable,reading,modbus,devices",",module,reading",",activity,term,protocol,technology,technology,word,term,hobby,skill,service,value,resource,cloud provider",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.391073799,rust,",programming,language,systems,speed,rust,focused,safety,concurrency",",programming,language",",factor,essential quality,factor,factor,factor,contaminant,subject,topic,topic,parameter,common aspect of procedure coding,concept,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.825795556,Azure Cognitive Services luis,",azure,cognitive,services,language,understanding",",mage,ci",",factor,factor,class,topic,service,cloud provider,quality,symptom,skill,sector,cloud platform,information,information",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.173840302,TraefikEE,",traefik,edge,scalable,enterprise,edition,platform,reliable,routing",",scalable,reliable,able",",word,word,application,application,feature,feature,structure,legacy datum,item,service,company,challenge,challenge",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73798833,fluentd,",data,open,source,fluentd,collector,unified,logging,layer",",open,source",",feature,thread form,industry,service,service,article,word,bundle,unit,parameter,cache parameter,term,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.755857174,Java SE Headless JRE,",microsoft,enterprise,azul,builds,openjdk,zulu,Ã¢â‚¬â€?headless,jre",",os,ros",",company,shopping tool,airline,term,short hand,java development package,language,organization,character,sensor,schematic model,java runtime,car rental company",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.652111966,Sysdig Inspect (Open Source Software),",containers,open,source,layer,troubleshoot,visibility,sysdig,inspect,analyze,process",",open,source",",word,option,factor,factor,thinking process,topic,concept,feature,air con service,web application,feature,information,term",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.958855086,Azure Industrial OPC UA device registry microservice,",microservice,azure,industrial,device,contains,opc,ua,registry",",os,ros",",short hand,industry,sector,service,service,resource,cloud provider,character,sensor,schematic model,photosensitive material,topic,essential icon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996077758,owncloud,",server,file,owncloud,selfhosted,sync,share",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",3rd party addon,factor,source,technology,technology,graphic organizer,asset,service,feature,feature,character,character,usable and musical innovation",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.805803531,adoptopenjdk,",built,openjdk,hotspot,eclipse,openj9,binaries,adoptopenjdk",",mage,ci",",class,token element,java development package,ide,system,ides,feature,environment object,java runtime,supervised learning task,approach,computer number system,factor",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011057586,maven,",software,project,management,apache,maven,comprehension,tool",",management,manage",",area,tool,item,item,web server,word,skill,industry,factor,factor,factor,area,area",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.322509178,TestArchitect,",language,written,automation,testarchitect,components,execute,webservices,tests,abt",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",product,source,technology,technology,technology,technology,graphic organizer,feature,character,character,resource,assessment,field",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028632392,gazebo,",project,open,source,robust,rendering,gazebo,simulating,robots,offering,physics",",open,source",",structure,application,technical material,device,technology,feature,physically complicated dance move,concept,act,contribution,word,accessory structure,basic technique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009418506,bash,",gnu,bash,projects,bourne,shell",",ai",",company,graphic format,musician,acronym,free software unix variant,area,brand,wrestler,town,free unix variant,study,material,oil company",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.890240774,odoo,",opensource,business,apps,known,suite,odoo,openerp",\N,",area,accommodation choice,open source enterprise application,technology,field,gene,ome vendor,package,instance,software,datum,topic,topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.134480366,Azure Industrial OPC UA device onboarding microservice,",microservice,azure,industrial,device,contains,opc,ua,onboarding",",os,ros",",short hand,key process,industry,sector,service,resource,cloud provider,character,sensor,schematic model,photosensitive material,business process,essential icon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.490970085,Oryx node-8.2,",nodejs,host,built,web,artifacts,entry,point,82",",web,host,artifacts,entry,point.,nodejs,os,ui,node,js",",word,factor,source,source,technology,technology,technology,technology,graphic organizer,graphic organizer,metabolic condition,feature,feature",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.454022155,MediaAgent,",commvault,mediaagent",\N,",provider,vendor,backup software vendor,company,3rd party backup product,archiving vendor,datum management company,backup software provider,name",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.869213902,Azure Functions Python,",azure,functions,python",",mage,ci",",class,language,topic,service,cloud provider,cloud platform,factor,cloud service,programming language,concept,technology,character,mathematical object",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.894989059,Docker Docs,",repo,dockers,documentation",",mage,ci",",class,situation,token element,technology,container technology,tool,circumstance,mass spectrometry technique,character,invertebrate gli homolog,reactive element,container framework,development",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061662846,Oracle Database Enterprise Edition,",database,enterprise,edition,oracle,12c",",data,base,database",",application,information,resource,company,company,component,tool,secondary source,organization,service,database,technology,word",,,,,,,,,,,,,,,,,,,,,,,,,,,,
